amount,transactionType,sender_directMatchWithSDN,sender_terroristAffiliation,sender_highRiskCountry,sender_secondarySanctionsRisk,sender_sectoralSanctions,sender_FATFListCountryStatus,sender_antiMoneyLaundering,receiver_directMatchWithSDN,receiver_terroristAffiliation,receiver_highRiskCountry,receiver_secondarySanctionsRisk,receiver_sectoralSanctions,receiver_FATFListCountryStatus,receiver_antiMoneyLaundering,senderCountry,receiverCountry
2063414,ACH Transfer,False,True,False,False,True,black,False,True,False,False,False,True,grey,False,China,Switzerland
2389467,Crypto,False,True,True,False,True,none,False,False,True,True,True,True,none,True,United Kingdom,Russia
4391705,Crypto,False,True,False,False,False,grey,True,False,False,False,False,False,black,False,China,China
3156637,Crypto,False,True,False,False,False,grey,True,False,False,False,False,False,black,True,Russia,United Kingdom
817708,ACH Transfer,False,True,False,True,True,black,True,False,True,True,False,False,none,False,United States,United Kingdom
1670763,Crypto,False,True,True,False,False,none,False,True,False,True,True,False,grey,False,India,United States
3461605,SWIFT,False,True,True,False,True,grey,True,True,False,True,False,True,grey,True,Russia,China
3960259,SWIFT,True,True,False,False,True,grey,True,True,False,False,True,False,black,False,Switzerland,China
3516561,Wire Transfer,False,True,False,True,True,none,False,False,False,True,False,True,grey,True,United Kingdom,United States
4293995,Crypto,True,False,True,True,False,grey,True,True,True,False,False,False,none,False,India,United Kingdom
3161386,ACH Transfer,False,True,False,False,False,none,False,False,False,False,True,False,black,False,Russia,Brazil
1258137,Check,True,False,True,False,True,black,True,False,True,False,True,True,grey,True,India,India
2073603,Wire Transfer,False,False,True,False,False,black,False,False,True,False,True,True,grey,True,United States,United States
3669868,ACH Transfer,False,False,True,True,False,none,False,False,False,True,True,False,none,True,Germany,United Kingdom
4289270,Wire Transfer,True,False,True,False,True,grey,False,False,True,False,False,False,grey,True,Switzerland,United Kingdom
314018,ACH Transfer,True,False,False,False,False,black,True,True,False,True,True,False,none,False,India,Switzerland
1471907,Check,False,False,False,False,True,grey,True,False,False,True,False,True,grey,False,Germany,Switzerland
2091537,SWIFT,True,True,False,True,False,grey,False,True,True,False,True,False,grey,False,United States,India
3374644,ACH Transfer,False,False,False,False,False,black,True,False,False,True,True,False,grey,True,Germany,Switzerland
2271489,ACH Transfer,True,True,True,False,False,grey,True,True,True,True,False,True,black,False,Brazil,China
1490360,SWIFT,True,True,True,False,False,grey,True,True,True,True,False,False,none,True,Switzerland,China
4712449,Wire Transfer,True,True,False,False,False,black,True,True,True,False,False,True,grey,True,Switzerland,Brazil
444535,SWIFT,True,True,False,False,False,none,True,True,True,False,True,False,grey,False,India,Russia
1968908,SWIFT,False,False,False,False,True,grey,True,False,True,False,True,True,black,True,Brazil,United States
1266691,Crypto,True,False,True,True,False,black,False,True,False,True,False,False,none,False,Brazil,China
2099709,ACH Transfer,True,False,True,True,False,none,True,False,False,False,False,False,none,True,United States,Germany
1825598,Wire Transfer,True,True,False,False,False,black,False,True,False,False,False,True,none,False,United Kingdom,Russia
1460912,Wire Transfer,True,True,False,False,True,grey,True,True,False,False,True,False,black,True,Brazil,China
4894704,Crypto,False,False,True,True,False,black,False,True,False,False,True,False,none,False,Switzerland,Germany
3527140,Wire Transfer,True,True,True,True,False,black,True,False,True,False,False,False,black,False,Germany,United States
1141872,ACH Transfer,False,True,True,False,False,grey,False,False,True,False,True,False,grey,True,Russia,Germany
1442030,Crypto,True,True,True,False,True,black,True,False,True,False,True,False,grey,False,China,Russia
764425,Wire Transfer,True,True,False,False,False,black,False,True,False,True,False,False,none,False,Germany,Russia
1970880,Crypto,True,False,True,True,False,black,True,False,False,False,False,True,grey,True,Russia,India
602659,Check,True,True,True,False,False,black,True,True,True,True,False,False,none,True,Brazil,Brazil
1614134,Check,False,False,False,True,False,grey,True,False,False,False,True,False,grey,True,India,China
3001415,Wire Transfer,True,True,True,True,True,black,True,False,False,True,False,False,grey,True,United Kingdom,United States
1306030,Check,True,False,True,True,False,grey,False,False,False,False,True,False,black,True,United States,Switzerland
3948790,Crypto,True,True,True,False,True,black,True,False,True,True,True,True,none,True,United Kingdom,Germany
1708212,ACH Transfer,True,False,True,True,False,grey,True,False,True,True,False,True,none,False,Switzerland,India
3765654,Crypto,False,False,False,False,False,black,True,False,False,False,False,False,black,False,India,Brazil
2107813,Wire Transfer,True,False,False,False,True,black,True,False,False,False,False,False,black,False,India,Germany
3151746,SWIFT,True,False,False,False,False,none,False,False,True,False,False,False,none,True,Brazil,Switzerland
1602788,Wire Transfer,False,True,False,False,False,none,True,False,False,False,True,False,black,False,Germany,Switzerland
937586,Crypto,True,True,True,True,False,none,True,True,True,False,False,True,black,True,United States,India
3093632,Crypto,True,True,False,True,False,black,False,False,True,False,False,False,none,False,China,India
4193,Wire Transfer,False,False,True,False,True,grey,False,True,False,False,True,True,none,False,Switzerland,Brazil
592442,ACH Transfer,False,True,True,True,False,grey,True,False,False,True,False,False,black,True,India,Russia
2477536,ACH Transfer,False,False,False,True,False,black,False,False,False,True,True,True,grey,True,India,United States
1095483,Crypto,True,True,True,True,True,grey,False,True,False,False,True,False,black,True,Brazil,Switzerland
1323194,Wire Transfer,True,False,True,False,False,grey,True,False,False,True,False,True,black,True,United States,Germany
1754269,Wire Transfer,False,False,False,True,True,grey,False,True,True,False,False,True,grey,True,India,China
2386632,ACH Transfer,True,True,False,True,True,none,True,False,True,False,False,True,black,False,United States,United States
1441985,Crypto,True,True,False,True,False,black,False,True,True,False,False,True,none,False,Brazil,Germany
520699,Crypto,False,True,False,False,False,none,True,True,True,False,True,False,grey,True,Brazil,Russia
3533652,Wire Transfer,False,True,False,True,True,grey,True,True,True,True,False,True,grey,True,United Kingdom,China
60185,Crypto,False,False,True,False,False,none,True,False,False,False,True,True,grey,True,Switzerland,Switzerland
3023734,SWIFT,True,False,True,True,True,grey,True,False,False,False,True,False,black,True,Russia,Brazil
2408194,Check,True,True,False,True,False,grey,True,True,True,True,True,False,grey,False,Switzerland,United States
110768,Crypto,True,True,True,False,False,black,False,True,True,True,False,False,black,True,United States,Germany
2818954,ACH Transfer,False,False,False,False,True,none,False,True,False,False,True,False,black,True,Germany,China
3420919,Crypto,True,True,False,False,False,none,False,False,True,True,False,False,grey,False,Brazil,China
1406299,Check,False,True,True,False,True,none,False,True,False,False,False,False,none,False,United Kingdom,Russia
4493360,ACH Transfer,False,False,False,False,False,grey,True,False,True,False,True,False,black,True,United States,Germany
4552463,SWIFT,True,True,True,True,False,grey,True,True,True,True,False,False,none,False,Germany,China
236225,Check,True,True,True,False,True,grey,True,False,False,True,False,False,black,True,China,Brazil
1791494,Crypto,True,True,False,True,True,grey,True,True,True,False,False,False,grey,False,Russia,United States
1416728,Crypto,True,True,False,False,False,grey,False,False,True,False,True,True,grey,False,United Kingdom,Germany
2597342,Check,True,True,True,False,True,black,True,False,True,False,True,False,none,True,China,Russia
3081694,Wire Transfer,True,False,True,True,True,grey,False,True,False,False,True,True,none,True,Russia,Germany
1162817,Crypto,True,False,False,True,True,grey,False,True,True,True,True,True,black,False,China,Russia
949440,Wire Transfer,False,True,False,False,False,none,False,False,True,False,False,True,none,False,United States,Germany
3899031,SWIFT,False,True,False,False,False,black,True,True,False,True,True,True,grey,True,Brazil,Switzerland
3016967,Crypto,True,False,False,False,False,grey,False,False,False,False,False,True,black,False,United Kingdom,India
4554188,SWIFT,False,False,False,False,False,black,False,False,True,True,True,True,grey,False,United Kingdom,United Kingdom
2201572,ACH Transfer,False,False,True,False,True,grey,False,False,False,False,False,False,black,True,Switzerland,China
283447,ACH Transfer,False,False,False,False,True,none,True,False,False,True,True,True,none,True,Switzerland,Switzerland
3656747,ACH Transfer,False,False,False,True,False,grey,True,False,False,True,True,False,none,False,India,China
1410504,Check,False,True,False,True,True,none,False,True,True,False,True,True,black,False,Brazil,United States
40072,ACH Transfer,True,False,False,True,False,none,False,True,False,False,True,True,black,False,China,United States
4961696,ACH Transfer,True,True,False,True,True,grey,True,True,False,True,False,False,grey,False,Germany,India
1566711,Crypto,True,False,True,True,False,none,True,False,True,True,True,False,black,False,United States,Russia
4907410,Check,True,True,True,False,True,black,True,False,True,True,True,True,grey,False,China,Germany
1047478,Wire Transfer,True,False,True,False,False,none,False,True,True,True,False,False,grey,False,Brazil,China
2351453,Wire Transfer,True,False,True,False,True,black,False,False,False,True,False,True,grey,False,Switzerland,India
1821948,Crypto,False,False,True,True,True,none,False,False,False,True,True,False,grey,False,United States,Switzerland
229368,SWIFT,True,False,True,False,True,none,False,True,True,True,False,False,black,True,Brazil,Brazil
3509547,ACH Transfer,True,True,True,True,True,black,True,False,False,True,False,True,grey,True,United States,United States
4235384,SWIFT,False,False,False,True,False,black,False,False,True,True,True,False,none,True,China,Russia
875574,ACH Transfer,False,True,True,False,True,none,False,True,True,True,True,True,none,True,Switzerland,India
2841651,Wire Transfer,False,True,True,False,True,black,False,False,False,False,False,True,grey,True,Switzerland,United States
3059500,SWIFT,True,False,True,False,True,grey,True,True,True,True,True,True,grey,False,China,Germany
3213987,ACH Transfer,False,True,True,False,True,none,False,False,True,False,False,True,none,True,United Kingdom,United Kingdom
4175362,SWIFT,False,False,False,True,False,grey,True,True,False,True,True,True,black,False,Russia,United Kingdom
3489945,SWIFT,False,True,False,True,True,none,True,True,False,False,True,False,grey,True,United States,Brazil
4615818,SWIFT,False,True,False,True,True,black,True,False,False,True,True,False,grey,True,Brazil,China
1420939,ACH Transfer,False,True,False,True,True,grey,True,False,False,True,True,False,none,True,Russia,United States
3487383,Check,True,False,False,False,True,grey,False,True,True,False,False,False,black,True,Germany,United Kingdom
3689891,SWIFT,True,False,False,True,False,black,True,True,False,False,True,False,black,False,India,United States
2431197,Check,False,True,True,False,True,grey,True,False,False,True,True,True,grey,True,United States,India
3551721,ACH Transfer,False,False,False,False,True,none,False,True,True,False,False,True,none,False,United States,Russia
2618015,SWIFT,False,True,False,True,True,grey,False,False,False,True,False,False,black,False,United Kingdom,United Kingdom
3754254,SWIFT,False,True,True,False,True,black,True,False,False,False,True,True,none,True,Germany,Brazil
4526436,Check,False,True,False,True,False,black,False,True,False,False,True,True,black,True,Switzerland,United States
1429938,Check,True,False,True,True,True,black,True,True,True,True,True,False,grey,True,Switzerland,United States
2804275,Wire Transfer,False,True,False,False,True,black,False,False,False,True,False,False,grey,True,United Kingdom,United Kingdom
1402371,Check,True,False,True,True,False,none,True,True,False,False,False,False,none,False,Germany,Russia
3428196,ACH Transfer,False,True,True,True,True,black,True,False,True,False,False,False,none,False,Russia,China
866505,Crypto,False,False,False,True,True,none,False,True,True,True,False,True,grey,False,United States,Germany
1052988,ACH Transfer,True,False,True,True,False,none,False,True,False,False,True,False,black,True,Germany,Brazil
1635349,Crypto,False,False,True,True,True,none,False,False,False,False,False,False,none,False,Germany,Russia
3121073,Wire Transfer,False,True,True,False,True,grey,True,True,True,True,False,False,none,False,United Kingdom,China
4245745,ACH Transfer,False,True,True,True,True,none,True,False,False,True,False,True,black,False,China,Switzerland
4812821,Wire Transfer,True,False,False,False,False,black,True,True,True,True,True,False,none,True,China,United States
3756571,Check,True,True,False,True,True,none,False,True,True,True,True,False,black,True,Germany,Germany
2599414,Crypto,True,False,False,True,False,grey,True,False,True,True,True,False,grey,True,United States,Germany
2202939,Check,True,False,False,False,False,grey,False,False,True,True,False,True,none,False,India,Russia
674789,Check,True,False,False,True,False,black,False,True,False,True,False,True,none,True,United States,Russia
1469469,Wire Transfer,False,True,False,True,True,black,True,True,False,True,True,False,grey,True,Russia,Russia
1823773,Crypto,True,True,False,False,False,grey,True,False,False,False,False,True,grey,False,United States,China
112316,Check,True,True,True,False,True,none,False,True,False,False,False,True,black,True,China,United States
1353624,SWIFT,True,False,True,True,True,none,False,True,True,False,False,True,none,True,India,Switzerland
2053110,SWIFT,True,True,False,False,False,black,True,True,True,False,True,True,black,False,Brazil,Brazil
1772854,Check,False,True,False,True,True,none,True,False,False,False,False,False,black,False,Germany,Russia
2798726,SWIFT,False,True,True,True,True,black,True,False,True,False,True,True,black,True,China,Brazil
2276686,Wire Transfer,False,False,True,False,False,none,True,True,False,False,False,False,black,False,Germany,United Kingdom
1776177,Crypto,True,True,True,True,False,grey,True,False,True,True,True,True,black,False,Germany,India
4349718,Wire Transfer,False,False,True,True,False,black,True,False,True,False,True,False,none,False,United Kingdom,Brazil
3166042,SWIFT,True,False,True,False,True,none,True,False,False,True,False,False,grey,False,Switzerland,Russia
4849774,SWIFT,True,True,False,False,True,black,False,True,False,True,False,True,black,False,Germany,United Kingdom
2298287,Crypto,True,True,True,False,True,grey,False,False,False,False,True,True,none,False,Russia,Switzerland
356811,SWIFT,False,False,False,True,False,grey,False,False,True,True,True,False,none,True,United States,India
3359097,ACH Transfer,True,True,True,False,False,none,False,True,False,False,True,False,none,True,India,China
965046,SWIFT,True,False,True,False,False,black,True,True,False,False,False,True,black,True,Switzerland,United States
1999214,Wire Transfer,True,False,True,False,True,black,True,False,False,True,False,True,black,False,India,Russia
4122930,Check,False,False,True,True,True,black,True,True,False,False,True,True,none,True,United States,United States
3347961,Wire Transfer,False,True,True,True,False,grey,True,True,True,False,True,False,none,True,United States,United States
311268,Check,True,False,False,False,False,grey,True,False,True,True,False,False,black,False,India,Germany
434378,ACH Transfer,True,True,True,False,False,none,False,False,True,True,False,True,none,True,United Kingdom,Russia
638847,ACH Transfer,True,True,False,False,False,black,False,True,False,False,False,True,grey,False,United Kingdom,United States
4529946,Crypto,True,True,True,True,False,black,False,False,False,True,True,False,none,True,United States,United Kingdom
3422093,Crypto,True,True,True,True,False,none,False,False,False,True,False,False,black,False,Brazil,China
2712509,Wire Transfer,False,True,False,False,False,none,True,True,False,True,False,True,none,False,United States,Brazil
1669526,Check,True,False,True,True,False,grey,True,True,False,False,True,True,grey,False,Brazil,Brazil
19554,Wire Transfer,False,True,False,False,False,black,True,True,True,True,False,False,none,True,China,Switzerland
3267703,SWIFT,True,False,False,True,True,grey,False,False,False,True,False,False,grey,False,Brazil,China
3159116,ACH Transfer,True,True,True,False,False,none,True,True,False,False,True,True,none,False,Switzerland,Brazil
1049638,Crypto,True,False,True,True,True,black,False,True,True,True,False,True,black,True,Brazil,China
2636104,Crypto,False,False,True,False,True,grey,False,False,True,True,False,False,none,False,China,Switzerland
2436566,ACH Transfer,False,False,False,False,False,grey,False,False,True,True,True,True,black,False,Switzerland,China
1081739,Crypto,False,True,True,True,False,none,False,False,False,True,False,True,black,True,Russia,Switzerland
2311227,ACH Transfer,False,True,False,False,True,black,False,True,True,True,True,True,grey,True,Switzerland,China
3788747,ACH Transfer,True,True,False,False,False,black,False,True,True,False,False,False,none,True,China,India
2472872,Crypto,False,True,True,True,True,black,False,True,True,True,False,False,grey,False,Brazil,United Kingdom
1748962,Wire Transfer,False,True,True,True,True,none,True,True,True,False,False,False,black,True,Switzerland,Brazil
4058496,Check,True,True,False,False,True,black,True,False,True,False,True,True,grey,False,Russia,Germany
4199730,SWIFT,True,False,False,True,True,grey,False,False,True,False,True,False,black,False,China,United Kingdom
3655887,Check,True,True,False,True,False,black,True,False,True,True,True,True,grey,True,United Kingdom,Germany
4797908,ACH Transfer,True,False,True,False,True,grey,False,True,False,True,True,False,black,True,Switzerland,India
3475943,Crypto,False,False,False,False,False,none,True,False,False,False,True,True,none,False,Brazil,United Kingdom
2879707,SWIFT,False,False,True,True,True,black,False,True,False,True,True,True,black,False,India,United Kingdom
72511,Check,False,True,False,False,False,grey,True,True,True,False,True,True,black,True,United States,Switzerland
752204,SWIFT,True,False,True,True,True,black,False,False,False,True,False,True,black,True,Russia,Brazil
167335,SWIFT,True,False,False,True,False,none,False,False,False,True,True,False,none,True,United Kingdom,United Kingdom
714485,Wire Transfer,False,True,True,True,False,none,False,True,False,True,False,False,none,True,United States,United Kingdom
1247602,Crypto,False,False,False,True,False,black,False,True,False,False,True,False,black,True,United Kingdom,Germany
4575973,ACH Transfer,False,False,False,False,True,grey,True,True,False,False,True,True,none,False,United States,Russia
2669616,Wire Transfer,False,True,True,False,False,grey,False,False,True,False,True,False,grey,False,China,India
1639406,Check,False,False,False,False,False,black,True,True,False,True,False,True,none,False,United States,China
2944275,Check,False,False,False,False,False,grey,False,True,True,False,True,True,grey,True,United Kingdom,Russia
565171,Wire Transfer,True,True,True,True,True,none,True,False,False,True,False,False,none,False,China,Germany
3858928,Check,False,True,False,True,False,none,True,False,True,True,True,True,grey,False,Germany,Germany
162371,Wire Transfer,True,False,True,False,True,black,False,False,True,True,False,False,none,True,Germany,Switzerland
2167493,SWIFT,False,False,False,True,False,none,False,True,False,True,True,True,black,False,India,India
282483,Wire Transfer,True,False,False,True,True,none,False,True,False,True,True,True,grey,False,United States,India
3300051,ACH Transfer,True,True,True,False,True,black,True,False,False,False,True,False,black,True,India,United States
728633,Crypto,False,True,False,False,True,none,False,True,False,False,True,False,none,True,Switzerland,India
339203,SWIFT,True,True,False,True,False,none,True,True,True,True,True,False,none,False,Switzerland,United Kingdom
2370916,SWIFT,False,False,False,False,True,black,False,False,True,False,True,False,none,True,Germany,United Kingdom
28847,Check,True,False,False,True,True,black,True,True,True,False,False,True,grey,True,Russia,Switzerland
2315574,SWIFT,False,True,True,False,False,none,True,False,True,True,False,False,grey,True,Russia,Switzerland
4060503,SWIFT,False,True,False,True,False,black,False,True,False,False,False,False,black,True,China,United Kingdom
3282060,ACH Transfer,False,False,False,True,False,black,False,False,False,True,False,False,grey,True,Germany,Brazil
1943630,ACH Transfer,False,True,False,False,True,none,True,True,True,False,False,False,none,False,Brazil,China
96050,Check,True,True,True,True,False,none,True,False,True,False,False,False,none,False,Brazil,Brazil
4224525,Wire Transfer,True,True,False,False,False,black,False,False,False,True,False,True,black,False,Germany,Germany
2640763,ACH Transfer,True,False,False,False,False,grey,True,True,True,False,True,False,none,False,United Kingdom,Russia
4988942,SWIFT,False,True,True,True,False,grey,False,False,True,False,True,False,grey,True,China,Brazil
3678557,Check,True,False,True,True,True,none,False,False,False,True,False,False,black,False,Germany,India
2781927,Check,False,True,False,False,True,grey,False,False,False,False,False,False,black,False,Switzerland,Russia
4555727,Crypto,True,True,True,True,True,none,False,True,True,True,False,False,none,False,China,United States
2287031,Crypto,True,True,False,True,False,none,False,False,True,False,True,True,black,True,Germany,United States
2101423,ACH Transfer,True,True,False,False,True,grey,True,True,True,False,False,True,grey,True,United States,India
3487930,Wire Transfer,True,True,True,True,False,none,True,False,False,False,False,True,none,False,Germany,Russia
4190795,Check,True,True,True,False,False,black,False,False,False,False,False,False,black,False,Germany,Brazil
3182457,ACH Transfer,True,False,False,True,False,none,False,True,False,False,True,False,black,True,Russia,Switzerland
653568,Wire Transfer,True,True,True,False,False,black,False,False,False,True,False,False,none,False,Brazil,Germany
3570021,ACH Transfer,True,True,False,True,False,none,True,True,True,False,True,True,grey,False,United States,Russia
3071595,ACH Transfer,False,False,True,True,True,none,False,True,True,False,False,True,black,True,India,Germany
2546009,SWIFT,False,False,True,False,False,grey,False,True,False,True,False,False,grey,True,Brazil,Switzerland
538868,ACH Transfer,False,False,True,False,False,grey,False,False,False,True,True,True,grey,False,India,United States
621780,Wire Transfer,False,False,False,True,False,none,False,False,True,True,False,False,black,True,Switzerland,China
482191,ACH Transfer,True,True,True,True,True,grey,True,True,False,True,True,False,black,False,Switzerland,United Kingdom
4707834,Check,False,False,False,False,True,none,True,False,True,False,True,True,none,False,India,Brazil
3965065,SWIFT,True,True,False,False,True,black,True,True,False,True,False,True,none,False,United Kingdom,United Kingdom
503019,Check,False,True,True,False,True,black,True,False,True,True,False,True,black,True,United States,Russia
3193140,SWIFT,True,True,True,False,False,black,True,True,False,False,False,True,none,True,India,Germany
222161,Wire Transfer,False,False,False,False,False,grey,False,False,True,False,True,True,grey,True,Switzerland,United States
3810380,Crypto,True,True,True,False,False,grey,False,False,True,False,False,False,none,False,China,Switzerland
1629380,ACH Transfer,True,False,False,True,False,none,True,True,True,False,False,True,black,False,United Kingdom,Germany
4567344,Check,False,False,False,False,True,none,False,True,True,False,True,True,none,True,Russia,United States
4627225,Crypto,True,True,False,True,False,grey,False,False,True,False,True,False,black,False,United States,Russia
3814680,SWIFT,False,True,False,True,False,none,False,False,False,True,True,False,none,True,Switzerland,United Kingdom
3549443,ACH Transfer,True,True,False,False,False,grey,False,True,False,True,True,True,none,False,Brazil,Brazil
4475448,ACH Transfer,False,False,False,True,False,none,False,False,False,True,False,True,black,True,United Kingdom,Switzerland
729052,ACH Transfer,False,True,False,True,True,black,True,True,True,True,True,True,black,False,India,Switzerland
1948465,Crypto,False,True,True,True,False,grey,False,True,False,False,True,False,none,False,Switzerland,United States
2061105,Wire Transfer,False,True,True,True,False,grey,False,False,False,False,True,True,none,False,India,India
7971,Wire Transfer,True,False,True,False,True,black,True,True,True,False,True,True,grey,True,Russia,Russia
2609607,Crypto,True,False,False,False,False,grey,False,False,True,False,False,False,none,True,United Kingdom,Switzerland
3769301,ACH Transfer,True,False,False,True,True,none,False,True,False,True,False,True,grey,False,India,United Kingdom
1174190,ACH Transfer,True,True,False,True,True,grey,False,False,True,True,False,True,none,False,United States,Brazil
3136044,Wire Transfer,False,False,True,True,True,grey,False,False,False,False,False,False,black,False,Russia,India
3929775,ACH Transfer,True,True,True,False,False,grey,True,True,True,False,False,False,grey,False,United Kingdom,Switzerland
4823018,SWIFT,False,False,False,True,True,none,True,False,True,False,False,False,black,False,Brazil,Switzerland
1896258,Crypto,False,True,True,False,False,grey,False,False,False,False,False,True,none,True,India,China
29179,Check,False,False,False,False,True,grey,True,True,False,True,True,True,none,False,India,China
943194,Wire Transfer,False,False,False,True,False,black,True,True,False,True,False,False,black,False,Russia,China
3535011,Check,True,False,False,True,True,none,True,True,False,False,True,True,none,False,Switzerland,Germany
364123,ACH Transfer,True,True,True,False,True,black,True,False,True,True,False,True,black,True,Brazil,United States
2936044,ACH Transfer,True,True,False,False,True,grey,True,True,False,False,False,True,none,False,United Kingdom,United States
2467474,Wire Transfer,True,False,True,True,False,grey,True,True,True,True,True,True,grey,True,China,India
4529304,SWIFT,False,False,False,True,True,black,False,True,True,False,True,True,none,True,United States,Russia
791287,Check,True,False,False,True,False,none,False,True,True,False,True,False,grey,False,Switzerland,Brazil
1216113,Wire Transfer,False,False,True,False,True,grey,False,True,True,False,False,True,grey,True,China,Switzerland
1572259,Wire Transfer,False,False,False,True,False,none,False,True,True,False,False,True,grey,True,India,Switzerland
1881889,ACH Transfer,True,False,True,False,False,none,True,True,True,True,False,False,grey,False,United States,India
2708333,SWIFT,False,False,False,False,True,black,True,True,True,True,False,True,grey,True,Russia,United States
348989,SWIFT,False,False,True,True,True,black,True,True,True,True,True,True,black,True,Brazil,Brazil
3203017,ACH Transfer,False,True,False,False,True,none,False,True,True,True,False,True,none,True,Brazil,China
997917,Crypto,False,True,True,False,True,black,False,False,False,True,False,True,grey,False,United States,Russia
3395454,Wire Transfer,True,False,False,False,False,black,True,True,True,True,True,False,none,False,Russia,Switzerland
3301501,ACH Transfer,True,False,True,False,False,black,True,True,True,True,False,False,grey,True,Germany,China
3874945,SWIFT,True,False,False,False,True,black,False,True,False,False,True,True,black,False,India,China
3502671,SWIFT,True,False,True,False,False,none,False,True,False,False,True,False,none,False,India,Switzerland
333810,Wire Transfer,True,False,True,False,False,black,True,False,True,False,True,True,grey,True,Russia,United Kingdom
538923,Check,True,True,True,False,True,black,True,True,True,False,True,False,grey,False,India,Switzerland
4178369,Wire Transfer,False,True,True,True,True,none,True,True,True,False,False,True,black,True,China,India
1322819,SWIFT,True,True,False,True,True,none,True,False,True,False,True,True,grey,False,United Kingdom,Germany
1514191,Crypto,False,False,False,True,False,black,False,True,False,True,True,False,black,False,Russia,United States
2691711,Wire Transfer,True,True,False,True,False,none,True,True,False,False,False,True,grey,True,Switzerland,China
1808621,SWIFT,False,False,False,False,True,grey,False,True,True,False,True,True,black,False,Brazil,United States
4448005,Wire Transfer,False,True,True,False,False,none,True,True,True,True,True,True,black,False,China,Russia
2504822,Check,False,True,True,False,True,black,True,False,True,False,True,True,black,False,India,United Kingdom
1571154,SWIFT,True,False,False,True,False,grey,False,True,False,False,True,False,none,False,United States,Brazil
2822102,SWIFT,False,True,False,False,False,black,False,True,True,True,True,False,none,False,Russia,Brazil
2410187,ACH Transfer,True,True,False,False,False,none,False,True,True,True,False,False,grey,True,China,United States
969542,Wire Transfer,False,True,True,True,False,black,False,True,False,True,True,True,none,False,China,Brazil
3743100,Crypto,False,False,False,True,True,grey,False,True,True,False,False,False,grey,False,United Kingdom,China
3796914,Crypto,False,True,False,False,True,none,False,False,False,True,True,False,none,True,Russia,Germany
1098701,Wire Transfer,False,True,True,False,True,grey,True,True,False,False,False,False,grey,True,India,Brazil
4057682,ACH Transfer,True,True,False,False,False,grey,True,True,True,False,False,False,grey,False,United Kingdom,Germany
2593122,Wire Transfer,False,False,True,False,False,grey,True,True,False,False,False,True,black,False,China,China
1975613,Crypto,False,False,False,False,False,none,False,True,True,False,False,True,grey,False,Germany,United Kingdom
2259634,Check,True,True,False,True,False,grey,False,True,False,False,True,True,black,True,Brazil,Russia
4882339,ACH Transfer,True,False,False,True,False,none,False,True,False,True,True,False,none,False,Brazil,Switzerland
4145721,Crypto,False,False,False,True,True,grey,True,True,True,False,True,True,none,True,Germany,Brazil
4140881,ACH Transfer,True,True,True,True,True,black,False,False,True,False,True,True,black,False,United States,Russia
3269917,Crypto,True,False,True,False,True,grey,True,True,False,True,True,True,grey,False,Brazil,Brazil
882236,SWIFT,True,True,True,True,False,none,False,True,False,True,False,False,grey,False,Germany,Germany
4047547,SWIFT,True,False,False,True,False,black,False,False,True,True,True,False,grey,True,Switzerland,Switzerland
358569,SWIFT,True,True,False,True,False,grey,True,False,True,False,True,True,black,False,Brazil,Russia
19532,ACH Transfer,False,False,True,False,False,grey,False,True,True,False,False,True,none,True,India,India
4151315,ACH Transfer,True,False,True,True,False,grey,True,False,True,False,True,False,grey,False,Russia,Russia
3454982,ACH Transfer,False,True,True,False,True,none,True,True,True,True,True,True,none,False,Russia,United States
2171047,ACH Transfer,False,False,True,True,True,none,True,False,True,False,False,False,grey,False,Brazil,Germany
2832218,Check,False,False,False,False,True,black,True,False,False,True,False,True,none,True,Russia,United States
2679346,ACH Transfer,False,True,False,False,True,none,True,True,True,True,True,False,none,True,Russia,Germany
1616900,Check,True,False,True,True,True,none,False,True,False,False,False,True,grey,True,China,Russia
3774488,Crypto,True,False,False,True,True,none,False,True,False,True,True,False,grey,True,Switzerland,Switzerland
3649449,Crypto,True,False,False,True,False,grey,False,True,True,False,False,False,black,False,United Kingdom,Germany
2981165,ACH Transfer,True,True,False,True,True,none,False,False,True,False,True,False,none,False,United States,India
3891756,Wire Transfer,True,False,True,True,False,grey,True,False,True,False,False,True,grey,False,United Kingdom,China
3298709,ACH Transfer,True,True,False,False,False,grey,False,False,False,True,False,True,black,True,United States,China
2159539,Check,False,False,True,True,True,none,False,True,True,False,True,True,grey,False,Switzerland,India
3631534,ACH Transfer,True,True,True,True,False,black,True,True,False,True,False,False,black,False,United States,China
4335081,Check,True,True,False,True,True,none,True,True,True,False,False,False,none,False,China,Germany
1670345,SWIFT,True,False,True,True,False,black,True,True,True,False,True,True,none,False,Germany,Brazil
3935624,Crypto,False,False,False,True,True,none,False,True,True,True,False,False,black,False,China,United Kingdom
2366955,Crypto,False,True,False,False,False,none,True,False,True,True,True,True,black,False,Russia,Switzerland
2257558,Wire Transfer,False,True,False,False,True,grey,True,True,False,True,False,False,none,False,Brazil,Germany
941839,Check,True,False,True,False,False,none,True,False,True,True,False,False,black,False,Switzerland,United States
966412,Wire Transfer,True,True,False,True,False,black,True,True,True,True,True,False,grey,True,China,United States
4655056,Crypto,True,True,True,False,True,grey,False,False,False,False,False,False,none,True,Germany,Brazil
